Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,1060699,-,-,-,25.77,-80.18,-5,0,-5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Temperature,Pressure
2005,1,19,1,30,0,0,13,0.1,7.2,17,1020
2005,1,19,2,30,0,0,13,0.1,6.9,17,1020
2005,1,19,3,30,0,0,13,0.1,6.7,17,1020
2005,1,19,4,30,0,0,13,0.1,6.5,17,1020
2005,1,19,5,30,0,0,13,0.1,6.4,17,1020
2005,1,19,6,30,0,0,13,0.1,6.4,17,1020
2005,1,19,7,30,26,160,13,0.1,6.300000000000001,17,1020
2005,1,19,8,30,70,593,13,0.1,6.1000000000000005,18,1020
2005,1,19,9,30,85,733,13,0.1,5.7,18,1020
2005,1,19,10,30,221,447,13,0.1,5.2,19,1020
2005,1,19,11,30,314,97,12,0.1,4.5,19,1020
2005,1,19,12,30,176,1,12,0.1,3.9000000000000004,19,1020
2005,1,19,13,30,318,243,12,0.1,3.4000000000000004,20,1020
2005,1,19,14,30,251,338,11,0.1,3.2,20,1020
2005,1,19,15,30,96,698,11,0.1,3.2,19,1020
2005,1,19,16,30,111,116,11,0.1,3.1,19,1020
2005,1,19,17,30,30,181,11,0.1,2.9000000000000004,19,1020
2005,1,19,18,30,0,0,11,0.1,2.9000000000000004,19,1020
2005,1,19,19,30,0,0,11,0.1,2.9000000000000004,18,1020
2005,1,19,20,30,0,0,11,0.1,2.9000000000000004,18,1020
2005,1,19,21,30,0,0,11,0.1,3.2,17,1020
2005,1,19,22,30,0,0,11,0.1,3.7,17,1020
2005,1,19,23,30,0,0,12,0.1,4.4,16,1020
2005,1,20,0,30,0,0,12,0.1,5.1000000000000005,16,1020
2005,1,20,1,30,0,0,12,0.1,5.800000000000001,15,1020
2005,1,20,2,30,0,0,12,0.1,6,14,1020
2005,1,20,3,30,0,0,12,0.1,5.800000000000001,14,1020
2005,1,20,4,30,0,0,11,0.1,5.300000000000001,14,1020
2005,1,20,5,30,0,0,11,0.1,4.9,13,1020
2005,1,20,6,30,0,0,11,0.1,4.9,13,1020
2005,1,20,7,30,23,259,10,0.1,5.1000000000000005,14,1020
2005,1,20,8,30,60,669,10,0.1,5.2,14,1020
2005,1,20,9,30,77,819,9,0.1,5.2,15,1020
2005,1,20,10,30,89,885,9,0.1,5.1000000000000005,16,1020
2005,1,20,11,30,97,914,9,0.1,4.6000000000000005,17,1020
2005,1,20,12,30,102,918,9,0.1,4,18,1020
2005,1,20,13,30,100,906,9,0.1,3.6,18,1020
2005,1,20,14,30,101,853,10,0.1,3.4000000000000004,19,1010
2005,1,20,15,30,94,761,10,0.1,3.2,19,1010
2005,1,20,16,30,74,595,10,0.1,3.3000000000000003,18,1010
2005,1,20,17,30,29,231,11,0.1,3.5,18,1010
2005,1,20,18,30,0,0,11,0.1,3.9000000000000004,18,1010
2005,1,20,19,30,0,0,12,0.1,4.4,18,1010
2005,1,20,20,30,0,0,13,0.1,4.9,18,1020
2005,1,20,21,30,0,0,13,0.1,5.300000000000001,17,1010
2005,1,20,22,30,0,0,14,0.1,5.5,17,1010
2005,1,20,23,30,0,0,14,0.1,5.7,17,1010
2005,1,21,0,30,0,0,14,0.1,5.7,17,1010
2005,1,21,1,30,0,0,15,0.1,5.800000000000001,17,1010
2005,1,21,2,30,0,0,15,0.1,5.9,17,1010
2005,1,21,3,30,0,0,15,0.1,6,17,1010
2005,1,21,4,30,0,0,15,0.1,6,17,1010
2005,1,21,5,30,0,0,15,0.1,5.9,17,1010
2005,1,21,6,30,0,0,16,0.1,5.800000000000001,17,1010
2005,1,21,7,30,23,258,16,0.1,5.800000000000001,17,1010
2005,1,21,8,30,106,165,16,0.1,5.800000000000001,18,1010
2005,1,21,9,30,69,827,16,0.1,5.6000000000000005,19,1020
2005,1,21,10,30,271,115,15,0.1,5.300000000000001,19,1010
2005,1,21,11,30,324,203,15,0.1,4.800000000000001,20,1010
2005,1,21,12,30,271,483,15,0.1,4.4,20,1010
2005,1,21,13,30,302,343,15,0.1,3.9000000000000004,21,1010
2005,1,21,14,30,103,842,15,0.1,3.5,21,1010
2005,1,21,15,30,93,762,14,0.1,3,21,1010
2005,1,21,16,30,114,123,14,0.1,2.5,21,1010
2005,1,21,17,30,29,241,15,0.1,2.3000000000000003,20,1010
2005,1,21,18,30,0,0,14,0.1,2.1,20,1010
2005,1,21,19,30,0,0,15,0.1,2,20,1010
2005,1,21,20,30,0,0,15,0.1,1.8,20,1010
2005,1,21,21,30,0,0,15,0.1,1.6,19,1010
2005,1,21,22,30,0,0,15,0.1,1.7000000000000002,19,1010
2005,1,21,23,30,0,0,15,0.1,2.1,19,1010
2005,1,22,0,30,0,0,15,0.1,2.5,18,1010
2005,1,22,1,30,0,0,16,0.1,3,18,1010
2005,1,22,2,30,0,0,16,0.1,3.2,18,1010
2005,1,22,3,30,0,0,16,0.1,3.1,18,1010
2005,1,22,4,30,0,0,16,0.1,2.8000000000000003,18,1010
2005,1,22,5,30,0,0,16,0.1,2.3000000000000003,18,1010
2005,1,22,6,30,0,0,16,0.1,1.5,18,1010
2005,1,22,7,30,25,193,15,0.1,1.2000000000000002,18,1020
2005,1,22,8,30,72,584,15,0.1,1.3,18,1020
2005,1,22,9,30,92,755,15,0.1,1.5,19,1020
2005,1,22,10,30,99,847,16,0.1,1.6,20,1020
2005,1,22,11,30,103,889,16,0.1,2,21,1020
2005,1,22,12,30,103,905,16,0.1,2.4000000000000004,21,1010
2005,1,22,13,30,96,906,16,0.1,2.7,22,1010
2005,1,22,14,30,90,870,16,0.1,3,22,1010
2005,1,22,15,30,185,333,16,0.1,3.2,22,1010
2005,1,22,16,30,114,172,16,0.1,3.4000000000000004,21,1010
2005,1,22,17,30,27,311,16,0.1,3.9000000000000004,21,1010
2005,1,22,18,30,0,0,17,0.1,4.3,21,1010
2005,1,22,19,30,0,0,17,0.1,4.6000000000000005,21,1010
2005,1,22,20,30,0,0,17,0.1,4.9,20,1010
2005,1,22,21,30,0,0,17,0.1,5.2,20,1010
2005,1,22,22,30,0,0,17,0.1,5.6000000000000005,20,1010
2005,1,22,23,30,0,0,18,0.1,6,20,1010
2005,1,23,0,30,0,0,18,0.1,6.2,20,1010
2005,1,23,1,30,0,0,18,0.1,6.300000000000001,20,1010
2005,1,23,2,30,0,0,18,0.1,6.4,20,1010
2005,1,23,3,30,0,0,18,0.1,6.6000000000000005,20,1010
2005,1,23,4,30,0,0,18,0.1,6.9,20,1010
2005,1,23,5,30,0,0,19,0.1,7,20,1010
2005,1,23,6,30,0,0,19,0.1,7.1000000000000005,20,1010
2005,1,23,7,30,8,0,19,0.1,7.300000000000001,20,1010
2005,1,23,8,30,69,0,19,0.1,7.4,20,1010
2005,1,23,9,30,138,0,19,0.1,7.300000000000001,21,1010
2005,1,23,10,30,201,9,19,0.1,7,22,1010
2005,1,23,11,30,134,0,18,0.1,6.800000000000001,22,1010
2005,1,23,12,30,322,341,17,0.1,7,22,1010
2005,1,23,13,30,330,132,16,0.1,7.300000000000001,21,1010
2005,1,23,14,30,116,798,14,0.1,7.5,21,1010
2005,1,23,15,30,101,728,13,0.1,7.5,20,1010
2005,1,23,16,30,74,599,12,0.1,7.5,19,1010
2005,1,23,17,30,30,281,11,0.1,7.6000000000000005,18,1010
2005,1,23,18,30,0,0,10,0.1,8,17,1010
2005,1,23,19,30,0,0,9,0.1,8.4,16,1010
2005,1,23,20,30,0,0,9,0.1,8.700000000000001,14,1020
2005,1,23,21,30,0,0,9,0.1,8.4,14,1020
2005,1,23,22,30,0,0,10,0.1,8.1,13,1020
2005,1,23,23,30,0,0,10,0.1,8,13,1020
2005,1,24,0,30,0,0,10,0.1,7.7,13,1020
2005,1,24,1,30,0,0,10,0.1,7.300000000000001,13,1020
2005,1,24,2,30,0,0,10,0.1,7.4,13,1020
2005,1,24,3,30,0,0,10,0.1,7.7,12,1020
2005,1,24,4,30,0,0,10,0.1,7.5,12,1020
2005,1,24,5,30,0,0,10,0.1,7.2,12,1020
2005,1,24,6,30,0,0,10,0.1,7,12,1020
2005,1,24,7,30,28,197,10,0.1,7.1000000000000005,13,1020
2005,1,24,8,30,74,601,10,0.1,7,13,1020
2005,1,24,9,30,156,457,11,0.1,6.6000000000000005,14,1020
2005,1,24,10,30,107,858,11,0.1,6.1000000000000005,15,1020
2005,1,24,11,30,112,901,11,0.1,5.800000000000001,16,1020
2005,1,24,12,30,113,915,11,0.1,5.6000000000000005,17,1020
2005,1,24,13,30,123,881,11,0.1,5.300000000000001,18,1020
2005,1,24,14,30,113,850,11,0.1,4.9,18,1020
2005,1,24,15,30,98,781,10,0.1,4.6000000000000005,18,1020
2005,1,24,16,30,75,636,10,0.1,4.4,17,1020
2005,1,24,17,30,33,272,10,0.1,4.3,17,1020
2005,1,24,18,30,0,0,10,0.1,4.3,17,1020
2005,1,24,19,30,0,0,10,0.1,4.2,16,1020
2005,1,24,20,30,0,0,11,0.1,4.1000000000000005,16,1020
2005,1,24,21,30,0,0,11,0.1,4,16,1020
2005,1,24,22,30,0,0,11,0.1,3.9000000000000004,15,1020
2005,1,24,23,30,0,0,11,0.1,3.6,15,1020
2005,1,25,0,30,0,0,11,0.1,3.4000000000000004,15,1020
2005,1,25,1,30,0,0,11,0.1,3.2,14,1020
2005,1,25,2,30,0,0,11,0.1,3.1,14,1020
2005,1,25,3,30,0,0,11,0.1,3.2,14,1020
2005,1,25,4,30,0,0,11,0.1,3.4000000000000004,14,1020
2005,1,25,5,30,0,0,11,0.1,3.7,14,1020
2005,1,25,6,30,0,0,11,0.1,4.1000000000000005,14,1020
2005,1,25,7,30,25,252,11,0.1,4.5,14,1020
2005,1,25,8,30,64,650,11,0.1,4.7,15,1020
2005,1,25,9,30,82,808,10,0.1,4.5,15,1020
2005,1,25,10,30,92,885,10,0.1,4.1000000000000005,16,1020
2005,1,25,11,30,96,928,9,0.1,3.6,17,1020
2005,1,25,12,30,96,945,8,0.1,3,18,1020
2005,1,25,13,30,95,936,7,0.1,2.5,18,1010
2005,1,25,14,30,89,906,6,0.1,2,19,1010
2005,1,25,15,30,79,840,5,0.1,1.6,19,1010
2005,1,25,16,30,63,704,5,0.1,1.4000000000000001,18,1010
2005,1,25,17,30,29,361,5,0.1,1.5,18,1010
2005,1,25,18,30,0,0,5,0.1,1.9000000000000001,18,1010
2005,1,25,19,30,0,0,6,0.1,2.2,18,1010
2005,1,25,20,30,0,0,6,0.1,2.5,18,1010
2005,1,25,21,30,0,0,7,0.1,2.7,18,1010
2005,1,25,22,30,0,0,7,0.1,2.9000000000000004,17,1010
2005,1,25,23,30,0,0,8,0.1,3,17,1010
2005,1,26,0,30,0,0,9,0.1,3.1,17,1010
2005,1,26,1,30,0,0,9,0.1,3.2,16,1010
2005,1,26,2,30,0,0,10,0.1,3.4000000000000004,16,1010
2005,1,26,3,30,0,0,10,0.1,3.6,16,1010
2005,1,26,4,30,0,0,11,0.1,3.8000000000000003,16,1010
2005,1,26,5,30,0,0,11,0.1,3.8000000000000003,15,1010
2005,1,26,6,30,0,0,11,0.1,3.4000000000000004,15,1010
2005,1,26,7,30,24,291,11,0.1,3.3000000000000003,16,1010
2005,1,26,8,30,60,676,11,0.1,3.7,16,1020
2005,1,26,9,30,77,825,12,0.1,4.1000000000000005,17,1020
2005,1,26,10,30,85,900,12,0.1,4.3,18,1020
2005,1,26,11,30,89,937,12,0.1,4.1000000000000005,19,1010
2005,1,26,12,30,90,951,11,0.1,3.5,20,1010
2005,1,26,13,30,88,942,11,0.1,2.9000000000000004,20,1010
2005,1,26,14,30,84,911,11,0.1,2.6,20,1010
2005,1,26,15,30,75,846,11,0.1,2.5,21,1010
2005,1,26,16,30,59,713,11,0.1,2.6,20,1010
2005,1,26,17,30,29,381,12,0.1,2.9000000000000004,19,1010
2005,1,26,18,30,0,0,12,0.1,3.2,19,1010
2005,1,26,19,30,0,0,12,0.1,3.4000000000000004,19,1010
2005,1,26,20,30,0,0,13,0.1,3.7,19,1010
2005,1,26,21,30,0,0,13,0.1,4,18,1010
2005,1,26,22,30,0,0,14,0.1,4,18,1010
2005,1,26,23,30,0,0,14,0.1,3.9000000000000004,18,1010
2005,1,27,0,30,0,0,14,0.1,3.7,17,1010
2005,1,27,1,30,0,0,14,0.1,3.7,17,1010
2005,1,27,2,30,0,0,15,0.1,3.7,17,1010
2005,1,27,3,30,0,0,15,0.1,3.6,17,1010
2005,1,27,4,30,0,0,15,0.1,3.6,17,1010
2005,1,27,5,30,0,0,15,0.1,3.5,17,1010
2005,1,27,6,30,0,0,15,0.1,3.4000000000000004,17,1010
2005,1,27,7,30,23,322,15,0.1,3.2,18,1020
2005,1,27,8,30,56,690,16,0.1,3,19,1020
2005,1,27,9,30,71,831,16,0.1,2.8000000000000003,19,1020
2005,1,27,10,30,78,904,16,0.1,2.5,20,1020
2005,1,27,11,30,82,937,16,0.1,2,21,1020
2005,1,27,12,30,353,213,15,0.1,1.5,22,1010
2005,1,27,13,30,116,0,15,0.1,0.9,22,1010
2005,1,27,14,30,97,863,14,0.1,0.30000000000000004,23,1010
2005,1,27,15,30,90,780,14,0.1,0.2,23,1010
2005,1,27,16,30,74,622,14,0.1,0.6000000000000001,22,1010
2005,1,27,17,30,35,242,15,0.1,0.8,22,1010
2005,1,27,18,30,0,0,15,0.1,0.9,21,1010
2005,1,27,19,30,0,0,16,0.1,1.1,21,1010
2005,1,27,20,30,0,0,16,0.1,1.2000000000000002,21,1020
2005,1,27,21,30,0,0,16,0.1,1.1,21,1020
2005,1,27,22,30,0,0,16,0.1,0.8,20,1020
2005,1,27,23,30,0,0,17,0.1,0.5,20,1020
2005,1,28,0,30,0,0,17,0.1,0.30000000000000004,20,1020
2005,1,28,1,30,0,0,17,0.1,0.7000000000000001,20,1020
2005,1,28,2,30,0,0,17,0.1,1.4000000000000001,20,1010
2005,1,28,3,30,0,0,17,0.1,2,20,1010
2005,1,28,4,30,0,0,17,0.1,2.5,20,1020
2005,1,28,5,30,0,0,17,0.1,3,20,1020
2005,1,28,6,30,0,0,17,0.1,3.5,20,1020
2005,1,28,7,30,1,0,18,0.1,4.1000000000000005,20,1020
2005,1,28,8,30,50,0,18,0.1,5,21,1020
2005,1,28,9,30,77,0,18,0.1,5.9,21,1020
2005,1,28,10,30,280,119,18,0.1,6.5,22,1020
2005,1,28,11,30,40,0,17,0.1,7,22,1020
2005,1,28,12,30,163,0,17,0.1,7.2,22,1020
2005,1,28,13,30,172,1,17,0.1,7.300000000000001,22,1020
2005,1,28,14,30,83,0,18,0.1,7.4,22,1020
2005,1,28,15,30,40,0,18,0.1,7.9,21,1020
2005,1,28,16,30,9,0,18,0.1,8.5,21,1020
2005,1,28,17,30,2,0,17,0.1,8.9,21,1020
2005,1,28,18,30,0,0,17,0.1,9.1,20,1020
2005,1,28,19,30,0,0,17,0.1,9.1,20,1020
2005,1,28,20,30,0,0,17,0.1,9.1,20,1020
2005,1,28,21,30,0,0,16,0.1,9,20,1020
2005,1,28,22,30,0,0,16,0.1,8.8,20,1020
2005,1,28,23,30,0,0,16,0.1,8.6,20,1020
2005,1,29,0,30,0,0,16,0.1,8.4,20,1020
2005,1,29,1,30,0,0,16,0.1,8.1,20,1020
2005,1,29,2,30,0,0,16,0.1,7.800000000000001,20,1020
2005,1,29,3,30,0,0,16,0.1,7.5,20,1020
2005,1,29,4,30,0,0,15,0.1,7.4,20,1020
2005,1,29,5,30,0,0,15,0.1,7.300000000000001,20,1020
2005,1,29,6,30,0,0,15,0.1,7.300000000000001,20,1020
2005,1,29,7,30,30,149,15,0.1,7.4,20,1020
2005,1,29,8,30,92,0,15,0.1,7.300000000000001,20,1020
2005,1,29,9,30,100,722,15,0.1,7,21,1020
2005,1,29,10,30,283,184,15,0.1,6.5,21,1020
2005,1,29,11,30,328,267,15,0.1,6.1000000000000005,21,1020
2005,1,29,12,30,338,316,15,0.1,5.7,22,1020
2005,1,29,13,30,329,289,15,0.1,5.300000000000001,22,1020
2005,1,29,14,30,110,820,15,0.1,5.1000000000000005,22,1020
2005,1,29,15,30,97,750,15,0.1,4.9,21,1020
2005,1,29,16,30,75,611,15,0.1,4.7,21,1020
2005,1,29,17,30,36,278,16,0.1,4.7,21,1020
2005,1,29,18,30,0,0,16,0.1,4.7,20,1020
2005,1,29,19,30,0,0,16,0.1,4.7,20,1020
2005,1,29,20,30,0,0,16,0.1,4.6000000000000005,20,1020
2005,1,29,21,30,0,0,16,0.1,4.4,20,1020
2005,1,29,22,30,0,0,16,0.1,4.3,20,1020
2005,1,29,23,30,0,0,16,0.1,4.2,20,1010
2005,1,30,0,30,0,0,16,0.1,4.1000000000000005,20,1010
2005,1,30,1,30,0,0,16,0.1,3.9000000000000004,20,1010
2005,1,30,2,30,0,0,16,0.1,3.8000000000000003,20,1010
2005,1,30,3,30,0,0,16,0.1,3.7,20,1010
2005,1,30,4,30,0,0,16,0.1,3.5,20,1010
2005,1,30,5,30,0,0,16,0.1,3.3000000000000003,20,1010
2005,1,30,6,30,0,0,16,0.1,3.1,20,1010
2005,1,30,7,30,18,0,17,0.1,3.1,20,1010
2005,1,30,8,30,101,312,17,0.1,3.1,21,1010
2005,1,30,9,30,199,246,17,0.1,2.8000000000000003,22,1010
2005,1,30,10,30,95,847,17,0.1,2.6,22,1010
2005,1,30,11,30,101,884,17,0.1,2.6,22,1010
2005,1,30,12,30,104,894,17,0.1,2.7,23,1010
2005,1,30,13,30,336,94,17,0.1,2.7,23,1010
2005,1,30,14,30,285,271,17,0.1,2.7,23,1010
2005,1,30,15,30,162,2,17,0.1,2.8000000000000003,23,1010
2005,1,30,16,30,128,119,17,0.1,2.7,22,1010
2005,1,30,17,30,38,260,18,0.1,2.6,22,1010
2005,1,30,18,30,0,0,18,0.1,2.8000000000000003,22,1010
2005,1,30,19,30,0,0,18,0.1,3,22,1010
2005,1,30,20,30,0,0,18,0.1,3.2,21,1010
2005,1,30,21,30,0,0,18,0.1,3.4000000000000004,21,1010
2005,1,30,22,30,0,0,18,0.1,3.7,20,1010
2005,1,30,23,30,0,0,18,0.1,4.1000000000000005,20,1010
2005,1,31,0,30,0,0,18,0.1,4.4,19,1010
2005,1,31,1,30,0,0,17,0.1,4.7,19,1010
2005,1,31,2,30,0,0,17,0.1,5,18,1010
2005,1,31,3,30,0,0,16,0.1,5.300000000000001,18,1010
2005,1,31,4,30,0,0,15,0.1,5.5,18,1010
2005,1,31,5,30,0,0,15,0.1,5.6000000000000005,18,1010
2005,1,31,6,30,0,0,15,0.1,5.6000000000000005,18,1010
2005,1,31,7,30,26,327,15,0.1,5.6000000000000005,18,1010
2005,1,31,8,30,61,694,16,0.1,5.4,19,1010
2005,1,31,9,30,79,837,15,0.1,5,20,1020
2005,1,31,10,30,91,902,15,0.1,4.9,21,1020
2005,1,31,11,30,97,935,14,0.1,4.9,21,1010
2005,1,31,12,30,101,944,13,0.1,5,22,1010
2005,1,31,13,30,101,931,13,0.1,5,22,1010
2005,1,31,14,30,98,891,13,0.1,5.1000000000000005,22,1010
2005,1,31,15,30,90,815,13,0.1,5.300000000000001,22,1010
2005,1,31,16,30,73,670,14,0.1,5.5,21,1010
2005,1,31,17,30,37,340,14,0.1,5.6000000000000005,20,1010
2005,1,31,18,30,0,0,15,0.1,5.800000000000001,20,1010
2005,1,31,19,30,0,0,14,0.1,6.7,20,1020
2005,1,31,20,30,0,0,14,0.1,6.6000000000000005,20,1020
2005,1,31,21,30,0,0,14,0.1,6.5,20,1020
2005,1,31,22,30,0,0,14,0.1,6.6000000000000005,20,1020
2005,1,31,23,30,0,0,14,0.1,6.5,20,1020
2015,2,1,0,30,0,0,14,0.1,6.5,20,1020
2015,2,1,1,30,0,0,15,0.1,6.5,20,1020
2015,2,1,2,30,0,0,15,0.1,6.5,20,1020
2015,2,1,3,30,0,0,15,0.1,6.300000000000001,20,1020
2015,2,1,4,30,0,0,15,0.1,6.1000000000000005,20,1020
2015,2,1,5,30,0,0,15,0.1,6,20,1020
2015,2,1,6,30,0,0,15,0.1,6.2,20,1020
2015,2,1,7,30,33,166,15,0.1,6.4,20,1020
2015,2,1,8,30,81,572,15,0.1,6.4,21,1020
2015,2,1,9,30,102,749,15,0.1,6.300000000000001,21,1020
2015,2,1,10,30,114,830,15,0.1,5.9,21,1020
2015,2,1,11,30,338,237,15,0.1,5.2,22,1020
2015,2,1,12,30,337,341,15,0.1,4.6000000000000005,22,1020
2015,2,1,13,30,339,97,15,0.1,4.2,22,1020
2015,2,1,14,30,96,877,15,0.1,3.9000000000000004,22,1020
2015,2,1,15,30,85,814,15,0.1,3.9000000000000004,22,1020
2015,2,1,16,30,66,688,16,0.1,4,22,1020
2015,2,1,17,30,34,376,16,0.1,4.1000000000000005,21,1020
2015,2,1,18,30,0,0,16,0.1,4.4,21,1020
2015,2,1,19,30,0,0,17,0.1,4.6000000000000005,21,1020
2015,2,1,20,30,0,0,17,0.1,4.7,21,1020
2015,2,1,21,30,0,0,17,0.1,4.9,21,1020
2015,2,1,22,30,0,0,18,0.1,5.1000000000000005,21,1010
2015,2,1,23,30,0,0,18,0.1,5.2,21,1010
2015,2,2,0,30,0,0,18,0.1,5.300000000000001,21,1010
2015,2,2,1,30,0,0,18,0.1,5.4,21,1010
2015,2,2,2,30,0,0,19,0.1,5.4,21,1010
2015,2,2,3,30,0,0,19,0.1,5.300000000000001,21,1010
2015,2,2,4,30,0,0,19,0.1,5.2,21,1010
2015,2,2,5,30,0,0,19,0.1,5.2,21,1010
2015,2,2,6,30,0,0,19,0.1,5.2,21,1010
2015,2,2,7,30,15,0,19,0.1,5.4,22,1010
2015,2,2,8,30,37,0,20,0.1,5.6000000000000005,23,1010
2015,2,2,9,30,18,0,20,0.1,5.800000000000001,23,1010
2015,2,2,10,30,102,827,20,0.1,5.800000000000001,24,1010
2015,2,2,11,30,306,387,20,0.1,5.800000000000001,24,1010
2015,2,2,12,30,341,334,20,0.1,5.9,24,1010
2015,2,2,13,30,327,65,20,0.1,5.9,24,1010
2015,2,2,14,30,300,141,20,0.1,5.800000000000001,25,1010
2015,2,2,15,30,98,747,20,0.1,5.6000000000000005,24,1010
2015,2,2,16,30,78,603,19,0.1,5.2,24,1010
2015,2,2,17,30,39,284,19,0.1,4.7,23,1010
2015,2,2,18,30,0,0,19,0.1,4.6000000000000005,23,1010
2015,2,2,19,30,0,0,20,0.1,4.7,22,1010
2015,2,2,20,30,0,0,20,0.1,4.800000000000001,22,1010
2015,2,2,21,30,0,0,20,0.1,5.2,21,1010
2015,2,2,22,30,0,0,20,0.1,5.9,21,1010
2015,2,2,23,30,0,0,19,0.1,6.300000000000001,20,1010
2015,2,3,0,30,0,0,17,0.1,6.300000000000001,19,1010
2015,2,3,1,30,0,0,15,0.1,6.1000000000000005,18,1010
2015,2,3,2,30,0,0,14,0.1,5.9,18,1010
2015,2,3,3,30,0,0,13,0.1,5.6000000000000005,18,1010
2015,2,3,4,30,0,0,13,0.1,5.1000000000000005,18,1010
2015,2,3,5,30,0,0,13,0.1,4.5,18,1010
2015,2,3,6,30,0,0,13,0.1,4.1000000000000005,18,1020
2015,2,3,7,30,30,232,13,0.1,3.9000000000000004,18,1020
2015,2,3,8,30,73,584,13,0.1,3.7,19,1020
2015,2,3,9,30,97,732,14,0.1,3.5,20,1020
2015,2,3,10,30,107,815,14,0.1,3.4000000000000004,21,1020
2015,2,3,11,30,117,848,14,0.1,3.4000000000000004,22,1020
2015,2,3,12,30,122,856,15,0.1,3.5,22,1020
2015,2,3,13,30,121,844,15,0.1,3.9000000000000004,23,1020
2015,2,3,14,30,118,801,15,0.1,4.3,23,1020
2015,2,3,15,30,108,721,16,0.1,4.9,22,1020
2015,2,3,16,30,84,581,16,0.1,5.4,22,1020
2015,2,3,17,30,42,261,16,0.1,5.800000000000001,21,1020
2015,2,3,18,30,0,0,16,0.1,5.800000000000001,21,1020
2015,2,3,19,30,0,0,16,0.1,5.7,21,1020
2015,2,3,20,30,0,0,16,0.1,5.6000000000000005,21,1020
2015,2,3,21,30,0,0,16,0.1,5.6000000000000005,21,1020
2015,2,3,22,30,0,0,16,0.1,5.5,21,1020
2015,2,3,23,30,0,0,15,0.1,5.2,20,1020
2015,2,4,0,30,0,0,15,0.1,5,20,1020
2015,2,4,1,30,0,0,15,0.1,4.9,20,1020
2015,2,4,2,30,0,0,15,0.1,4.9,20,1020
2015,2,4,3,30,0,0,15,0.1,4.9,21,1020
2015,2,4,4,30,0,0,16,0.1,4.9,21,1020
2015,2,4,5,30,0,0,16,0.1,4.9,21,1020
2015,2,4,6,30,0,0,16,0.1,5,21,1020
2015,2,4,7,30,31,63,16,0.1,5.1000000000000005,21,1020
2015,2,4,8,30,109,283,17,0.1,5.2,22,1020
2015,2,4,9,30,98,731,17,0.1,5,22,1020
2015,2,4,10,30,111,811,17,0.1,4.800000000000001,22,1020
2015,2,4,11,30,117,854,17,0.1,4.6000000000000005,23,1020
2015,2,4,12,30,279,512,17,0.1,4.3,23,1010
2015,2,4,13,30,291,456,17,0.1,4,23,1010
2015,2,4,14,30,259,419,17,0.1,3.6,23,1010
2015,2,4,15,30,223,219,17,0.1,3.4000000000000004,22,1010
2015,2,4,16,30,132,71,17,0.1,3.3000000000000003,22,1010
2015,2,4,17,30,42,269,17,0.1,3.1,22,1010
2015,2,4,18,30,0,0,17,0.1,3.1,22,1010
2015,2,4,19,30,0,0,18,0.1,3.1,22,1010
2015,2,4,20,30,0,0,18,0.1,3.2,22,1010
2015,2,4,21,30,0,0,18,0.1,3.4000000000000004,22,1010
2015,2,4,22,30,0,0,19,0.1,3.6,22,1010
2015,2,4,23,30,0,0,19,0.1,4,22,1010
2015,2,5,0,30,0,0,20,0.1,4.5,22,1010
2015,2,5,1,30,0,0,20,0.1,4.800000000000001,23,1010
2015,2,5,2,30,0,0,21,0.1,5,23,1010
2015,2,5,3,30,0,0,21,0.1,5.300000000000001,23,1010
2015,2,5,4,30,0,0,21,0.1,5.4,23,1010
2015,2,5,5,30,0,0,21,0.1,5.6000000000000005,23,1010
2015,2,5,6,30,0,0,21,0.1,6,23,1010
2015,2,5,7,30,5,0,21,0.1,6.300000000000001,23,1010
2015,2,5,8,30,63,0,22,0.1,6.6000000000000005,23,1010
2015,2,5,9,30,83,0,22,0.1,6.7,23,1010
2015,2,5,10,30,124,0,22,0.1,6.5,23,1010
2015,2,5,11,30,84,0,22,0.1,6.6000000000000005,23,1010
2015,2,5,12,30,198,5,22,0.1,6.9,23,1010
2015,2,5,13,30,126,0,21,0.1,7.1000000000000005,23,1010
2015,2,5,14,30,108,0,21,0.1,7.2,23,1010
2015,2,5,15,30,123,0,21,0.1,7.300000000000001,23,1010
2015,2,5,16,30,117,4,21,0.1,7.1000000000000005,23,1010
2015,2,5,17,30,33,0,21,0.1,6.5,22,1010
2015,2,5,18,30,0,0,21,0.1,5.800000000000001,22,1010
2015,2,5,19,30,0,0,20,0.1,6.2,21,1010
2015,2,5,20,30,0,0,20,0.1,7.4,20,1010
2015,2,5,21,30,0,0,18,0.1,7.800000000000001,19,1010
2015,2,5,22,30,0,0,17,0.1,7.6000000000000005,19,1010
2015,2,5,23,30,0,0,17,0.1,7.2,18,1010
2015,2,6,0,30,0,0,17,0.1,7.1000000000000005,18,1010
2015,2,6,1,30,0,0,16,0.1,7.2,18,1010
2015,2,6,2,30,0,0,16,0.1,7.2,18,1010
2015,2,6,3,30,0,0,16,0.1,7.300000000000001,18,1010
